date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:16	556928/556928	---M--	200	added ('OK')	image/png	etag:%2287f80-5b6683f45dffa%22	https://kodanmal.com/uploads/category/20180517113345-40375.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category/20180517113345-40375.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:16	3940855/3940855	---M--	200	added ('OK')	image/png	etag:%223c21f7-5971febd5f000%22	https://kodanmal.com/uploads/BGproduct/20180713134426-89775.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180713134426-89775.png	(from https://kodanmal.com/product/thai_rice)
11:10:16	4920/4920	---M--	200	added ('OK')	image/png	etag:%221338-5b668552b08e3%22	https://kodanmal.com/uploads/category_brand/20180611113351-11369.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_brand/20180611113351-11369.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:16	10115/10115	---M--	200	added ('OK')	image/png	etag:%222783-5b66863cb8ca7%22	https://kodanmal.com/uploads/category_product/250/20180712152558-60018.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180712152558-60018.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:17	163280/163280	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:17%20GMT	https://kodanmal.com/product/basilseed	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/basilseed.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:17	11582/11582	---M--	200	added ('OK')	image/png	etag:%222d3e-5b66863d7e8cc%22	https://kodanmal.com/uploads/category_product/250/20180712152644-24905.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180712152644-24905.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:17	153458/153458	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:17%20GMT	https://kodanmal.com/product/chia_seed_drink	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/chia_seed_drink.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:17	9815/9815	---M--	200	added ('OK')	image/png	etag:%222657-5b66864161348%22	https://kodanmal.com/uploads/category_product/250/20180712153058-63217.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180712153058-63217.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:17	153183/153183	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:17%20GMT	https://kodanmal.com/product/basilseed_plastic	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/basilseed_plastic.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:18	8282/8282	---M--	200	added ('OK')	image/png	etag:%22205a-5b66864228ac6%22	https://kodanmal.com/uploads/category_product/250/20180716131807-21755.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180716131807-21755.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:18	168428/168428	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:18%20GMT	https://kodanmal.com/product/canned-fruit-juice	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/canned-fruit-juice.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:18	7508/7508	---M--	200	added ('OK')	image/png	etag:%221d54-5b66863e48b42%22	https://kodanmal.com/uploads/category_product/250/20180712152719-78910.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180712152719-78910.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:18	137751/137751	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:18%20GMT	https://kodanmal.com/product/soy_milk_drink	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/soy_milk_drink.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:18	8711/8711	---M--	200	added ('OK')	image/png	etag:%222207-5b66863f0c43f%22	https://kodanmal.com/uploads/category_product/250/20180712152753-15642.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180712152753-15642.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:19	168192/168192	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:19%20GMT	https://kodanmal.com/product/coconut-milk-drink	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/coconut-milk-drink.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:19	11624/11624	---M--	200	added ('OK')	image/png	etag:%222d68-5b66863fd0125%22	https://kodanmal.com/uploads/category_product/250/20180712152843-56773.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180712152843-56773.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:19	128238/128238	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:19%20GMT	https://kodanmal.com/product/canned-coconut-juice	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/canned-coconut-juice.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:19	9172/9172	---M--	200	added ('OK')	image/png	etag:%2223d4-5b66864093252%22	https://kodanmal.com/uploads/category_product/250/20180712152913-62490.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180712152913-62490.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:20	128125/128125	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:19%20GMT	https://kodanmal.com/product/coconut_water	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/coconut_water.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:20	8913/8913	---M--	200	added ('OK')	image/png	etag:%2222d1-5b66864a89fe7%22	https://kodanmal.com/uploads/category_product/250/20181005144025-39884.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20181005144025-39884.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:20	141898/141898	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:20%20GMT	https://kodanmal.com/product/Canned%20Coffee%20and%20Tea%20Drink	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/Canned%20Coffee%20and%20Tea%20Drink.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:20	17013/17013	---M--	200	added ('OK')	image/png	etag:%224275-5b668649c4b92%22	https://kodanmal.com/uploads/category_product/250/20181005144008-73561.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20181005144008-73561.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:20	136539/136539	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:20%20GMT	https://kodanmal.com/product/Fire%20Squad	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/Fire%20Squad.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:20	10720/10720	---M--	200	added ('OK')	image/png	etag:%2229e0-5b66864b5425d%22	https://kodanmal.com/uploads/category_product/250/20181005152046-35769.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20181005152046-35769.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:21	141672/141672	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:21%20GMT	https://kodanmal.com/product/Canned%20Sports%20Drink	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/Canned%20Sports%20Drink.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:21	9685/9685	---M--	200	added ('OK')	image/png	etag:%2225d5-5b66864da27ee%22	https://kodanmal.com/uploads/category_product/250/20190128164824-19781.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20190128164824-19781.png	(from https://kodanmal.com/product/beverage-drinks)
11:10:21	147917/147917	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:21%20GMT	https://kodanmal.com/product/milk_drink	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/milk_drink.html	(from https://kodanmal.com/product/beverage-drinks)
11:10:22	6213/6213	---M--	200	added ('OK')	image/png	etag:%221845-5b669f0f5ed05%22	https://kodanmal.com/uploads/product/150/20180607160346-39269.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180607160346-39269.png	(from https://kodanmal.com/product/sugar)
11:10:22	6213/6213	---M--	200	added ('OK')	image/png	etag:%221845-5b669f029f8b2%22	https://kodanmal.com/uploads/product/150/20180607160217-50871.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180607160217-50871.png	(from https://kodanmal.com/product/sugar)
11:10:22	6213/6213	---M--	200	added ('OK')	image/png	etag:%221845-5b669f045ba5a%22	https://kodanmal.com/uploads/product/150/20180607160256-51854.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180607160256-51854.png	(from https://kodanmal.com/product/sugar)
11:10:22	6213/6213	---M--	200	added ('OK')	image/png	etag:%221845-5b669f01db3fd%22	https://kodanmal.com/uploads/product/150/20180607160055-32284.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180607160055-32284.png	(from https://kodanmal.com/product/sugar)
11:10:23	10143/10143	---M--	200	added ('OK')	image/png	etag:%22279f-5b669f011444f%22	https://kodanmal.com/uploads/product/150/20180607155923-44174.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180607155923-44174.png	(from https://kodanmal.com/product/sugar)
11:10:23	6200148/6200148	---M--	200	added ('OK')	image/png	etag:%225e9b54-5971fbb6fcd00%22	https://kodanmal.com/uploads/category/20180517113623-94020.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category/20180517113623-94020.png	(from https://kodanmal.com/product/sugar)
11:10:23	10161/10161	---M--	200	added ('OK')	image/png	etag:%2227b1-5b669f004f3e2%22	https://kodanmal.com/uploads/product/150/20180607155857-26201.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180607155857-26201.png	(from https://kodanmal.com/product/sugar)
11:10:23	10143/10143	---M--	200	added ('OK')	image/png	etag:%22279f-5b669eff8b314%22	https://kodanmal.com/uploads/product/150/20180607155812-29145.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180607155812-29145.png	(from https://kodanmal.com/product/sugar)
11:10:24	10216/10216	---M--	200	added ('OK')	image/png	etag:%2227e8-5b669efec474f%22	https://kodanmal.com/uploads/product/150/20180607155734-12926.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180607155734-12926.png	(from https://kodanmal.com/product/sugar)
11:10:24	7392/7392	---M--	200	added ('OK')	image/png	etag:%221ce0-5b66a04234fef%22	https://kodanmal.com/uploads/product/150/20180921171308-48727.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180921171308-48727.png	(from https://kodanmal.com/product/sugar)
11:10:24	5258/5258	---M--	200	added ('OK')	image/jpeg	etag:%22148a-5b66a0458d76d%22	https://kodanmal.com/uploads/product/150/20180921173640-34038.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180921173640-34038.jpg	(from https://kodanmal.com/product/sugar)
11:10:24	6280/6280	---M--	200	added ('OK')	image/jpeg	etag:%221888-5b66a042ff265%22	https://kodanmal.com/uploads/product/150/20180921171934-35506.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180921171934-35506.jpg	(from https://kodanmal.com/product/sugar)
11:10:24	182468/182468	---M--	200	added ('OK')	image/jpeg	etag:%222c8c4-5b667b7a689ec%22	https://kodanmal.com/uploads/BGproduct/20180517182503-64222.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180517182503-64222.jpg	(from https://kodanmal.com/product/sugar)
11:10:25	20154/20154	---M--	200	added ('OK')	image/png	etag:%224eba-5b66996588c38%22	https://kodanmal.com/uploads/media/300/20180517182940-19727.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180517182940-19727.png	(from https://kodanmal.com/product/sugar)
11:10:25	182468/182468	---M--	200	added ('OK')	image/jpeg	etag:%222c8c4-5b667ba212744%22	https://kodanmal.com/uploads/BGproduct/20180517185105-69302.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180517185105-69302.jpg	(from https://kodanmal.com/product/sugar)
11:10:25	20154/20154	---M--	200	added ('OK')	image/png	etag:%224eba-5b66996cb28d7%22	https://kodanmal.com/uploads/media/300/20180517185027-11267.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180517185027-11267.png	(from https://kodanmal.com/product/sugar)
11:10:25	182468/182468	---M--	200	added ('OK')	image/jpeg	etag:%222c8c4-5b667b82da0df%22	https://kodanmal.com/uploads/BGproduct/20180517184849-95928.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180517184849-95928.jpg	(from https://kodanmal.com/product/sugar)
11:10:26	20154/20154	---M--	200	added ('OK')	image/png	etag:%224eba-5b66996bbbf6c%22	https://kodanmal.com/uploads/media/300/20180517184948-48961.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180517184948-48961.png	(from https://kodanmal.com/product/sugar)
11:10:26	182468/182468	---M--	200	added ('OK')	image/jpeg	etag:%222c8c4-5b667ba3ff24a%22	https://kodanmal.com/uploads/BGproduct/20180517185205-34813.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180517185205-34813.jpg	(from https://kodanmal.com/product/sugar)
11:10:26	20154/20154	---M--	200	added ('OK')	image/png	etag:%224eba-5b66996e26a1f%22	https://kodanmal.com/uploads/media/300/20180517185309-30854.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180517185309-30854.png	(from https://kodanmal.com/product/sugar)
11:10:26	182468/182468	---M--	200	added ('OK')	image/jpeg	etag:%222c8c4-5b667b7cd0d8f%22	https://kodanmal.com/uploads/BGproduct/20180517182554-26765.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180517182554-26765.jpg	(from https://kodanmal.com/product/sugar)
11:10:26	39212/39212	---M--	200	added ('OK')	image/png	etag:%22992c-5b6699668303b%22	https://kodanmal.com/uploads/media/300/20180517183115-39352.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180517183115-39352.png	(from https://kodanmal.com/product/sugar)
11:10:27	182468/182468	---M--	200	added ('OK')	image/jpeg	etag:%222c8c4-5b667b289fc8f%22	https://kodanmal.com/uploads/BGproduct/20180517182755-13320.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180517182755-13320.jpg	(from https://kodanmal.com/product/sugar)
11:10:27	39636/39636	---M--	200	added ('OK')	image/png	etag:%229ad4-5b669967b2004%22	https://kodanmal.com/uploads/media/300/20180517183222-62087.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180517183222-62087.png	(from https://kodanmal.com/product/sugar)
11:10:27	182468/182468	---M--	200	added ('OK')	image/jpeg	etag:%222c8c4-5b667b7ee8049%22	https://kodanmal.com/uploads/BGproduct/20180517183557-62202.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180517183557-62202.jpg	(from https://kodanmal.com/product/sugar)
11:10:27	38339/38339	---M--	200	added ('OK')	image/png	etag:%2295c3-5b669968a9cf7%22	https://kodanmal.com/uploads/media/300/20180517183357-73012.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180517183357-73012.png	(from https://kodanmal.com/product/sugar)
11:10:27	182468/182468	---M--	200	added ('OK')	image/jpeg	etag:%222c8c4-5b667b80f6662%22	https://kodanmal.com/uploads/BGproduct/20180517184142-50837.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180517184142-50837.jpg	(from https://kodanmal.com/product/sugar)
11:10:28	39517/39517	---M--	200	added ('OK')	image/png	etag:%229a5d-5b66996ac6d71%22	https://kodanmal.com/uploads/media/300/20180517184708-19118.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180517184708-19118.png	(from https://kodanmal.com/product/sugar)
11:10:28	370088/370088	---M--	200	added ('OK')	image/png	etag:%225a5a8-5b667f7b628cc%22	https://kodanmal.com/uploads/BGproduct/20180921171310-51421.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180921171310-51421.png	(from https://kodanmal.com/product/sugar)
11:10:28	26832/26832	---M--	200	added ('OK')	image/png	etag:%2268d0-5b669bc86b3d6%22	https://kodanmal.com/uploads/media/300/20180921171515-53999.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180921171515-53999.png	(from https://kodanmal.com/product/sugar)
11:10:28	370088/370088	---M--	200	added ('OK')	image/png	etag:%225a5a8-5b667f7f34d8e%22	https://kodanmal.com/uploads/BGproduct/20180921173636-80399.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180921173636-80399.png	(from https://kodanmal.com/product/sugar)
11:10:28	17254/17254	---M--	200	added ('OK')	image/jpeg	etag:%224366-5b669bcc5e40c%22	https://kodanmal.com/uploads/media/300/20180921173402-11663.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180921173402-11663.jpg	(from https://kodanmal.com/product/sugar)
11:10:29	370088/370088	---M--	200	added ('OK')	image/png	etag:%225a5a8-5b667f7d4d879%22	https://kodanmal.com/uploads/BGproduct/20180921171942-63986.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180921171942-63986.png	(from https://kodanmal.com/product/sugar)
11:10:29	17043/17043	---M--	200	added ('OK')	image/jpeg	etag:%224293-5b669bc96483a%22	https://kodanmal.com/uploads/media/300/20180921172222-99035.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180921172222-99035.jpg	(from https://kodanmal.com/product/sugar)
11:10:29	189251/189251	---M--	200	added ('OK')	image/jpeg	etag:%222e343-5b6684ab71b2b%22	https://kodanmal.com/uploads/category/20180807153236-58619.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category/20180807153236-58619.jpg	(from https://kodanmal.com/product/frozen_product)
11:10:29	11582/11582	---M--	200	added ('OK')	image/png	etag:%222d3e-5b6686480d03a%22	https://kodanmal.com/uploads/category_product/250/20180809122128-90087.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180809122128-90087.png	(from https://kodanmal.com/product/frozen_product)
11:10:30	154606/154606	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:30%20GMT	https://kodanmal.com/product/Frozen_Fruit	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/Frozen_Fruit.html	(from https://kodanmal.com/product/frozen_product)
11:10:30	13025/13025	---M--	200	added ('OK')	image/png	etag:%2232e1-5b668648d2c60%22	https://kodanmal.com/uploads/category_product/250/20180809124818-98404.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180809124818-98404.png	(from https://kodanmal.com/product/frozen_product)
11:10:30	145301/145301	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:30%20GMT	https://kodanmal.com/product/Icecream	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/Icecream.html	(from https://kodanmal.com/product/frozen_product)
11:10:31	35985/35985	---M--	200	added ('OK')	image/jpeg	etag:%228c91-5b6683cd20cf5%22	https://kodanmal.com/uploads/category/20180807140642-88932.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category/20180807140642-88932.jpg	(from https://kodanmal.com/product/flour_and_noodle)
11:10:31	14887/14887	---M--	200	added ('OK')	image/png	etag:%223a27-5b668646529ea%22	https://kodanmal.com/uploads/category_product/250/20180807141147-17537.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180807141147-17537.png	(from https://kodanmal.com/product/flour_and_noodle)
11:10:31	170295/170295	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:31%20GMT	https://kodanmal.com/product/Flour	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/Flour.html	(from https://kodanmal.com/product/flour_and_noodle)
11:10:31	21350/21350	---M--	200	added ('OK')	image/png	etag:%225366-5b66864746474%22	https://kodanmal.com/uploads/category_product/250/20180807143403-89808.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_product/250/20180807143403-89808.png	(from https://kodanmal.com/product/flour_and_noodle)
11:10:33	132098/132098	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jul%202021%2004:10:31%20GMT	https://kodanmal.com/product/Noodle	D:/My%20Web%20Sites/My%20website/kodanmal.com/product/Noodle.html	(from https://kodanmal.com/product/flour_and_noodle)
11:10:33	4675/4675	---MCZ	200	added ('OK')	text/css	etag:W/%221243-5ba4081908a91%22	https://kodanmal.com/css/frontend/exhibition_detail.css	D:/My%20Web%20Sites/My%20website/kodanmal.com/css/frontend/exhibition_detail.css	(from https://kodanmal.com/exhibition/2)
11:10:33	3731/3731	---M--	200	added ('OK')	image/png	etag:%22e93-5b6686a909cc6%22	https://kodanmal.com/uploads/exhibition/20180518163900-10917.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/exhibition/20180518163900-10917.png	(from https://kodanmal.com/exhibition/2)
11:10:33	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-5be1cd7760dd4%22	https://kodanmal.com/images/exhibition-detail/1.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/images/exhibition-detail/1.png	(from https://kodanmal.com/exhibition/2)
11:10:34	627/627	---M--	200	added ('OK')	image/png	etag:%22273-5be1cd7836bcc%22	https://kodanmal.com/images/exhibition-detail/2.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/images/exhibition-detail/2.png	(from https://kodanmal.com/exhibition/2)
11:10:34	1409/1409	---M--	200	added ('OK')	image/png	etag:%22581-5b6686abd46ac%22	https://kodanmal.com/uploads/exhibition/20180518164305-86678.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/exhibition/20180518164305-86678.png	(from https://kodanmal.com/exhibition/5)
11:10:35	85481/85481	---M--	200	added ('OK')	image/jpeg	etag:%2214de9-5b6686acf86ac%22	https://kodanmal.com/uploads/exhibition/20190123173601-89521.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/exhibition/20190123173601-89521.jpg	(from https://kodanmal.com/exhibition/6)
11:10:35	24143/24143	---M--	200	added ('OK')	image/png	etag:%225e4f-5b6686ae7c9c6%22	https://kodanmal.com/uploads/exhibition/20190123175929-55029.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/exhibition/20190123175929-55029.png	(from https://kodanmal.com/exhibition/7)
11:10:35	3934/3934	---M--	200	added ('OK')	image/png	etag:%22f5e-5b6686af73ee9%22	https://kodanmal.com/uploads/exhibition/20190128152209-53041.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/exhibition/20190128152209-53041.png	(from https://kodanmal.com/exhibition/8)
11:10:35	32333/32333	---M--	200	added ('OK')	image/jpeg	etag:%227e4d-5b6686b1663c7%22	https://kodanmal.com/uploads/exhibition/20190306113116-25447.jpg	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/exhibition/20190306113116-25447.jpg	(from https://kodanmal.com/exhibition/9)
11:10:36	326863/326863	---M--	200	added ('OK')	image/png	etag:%224fccf-5b6683f6a1d91%22	https://kodanmal.com/uploads/category/20180611163438-71033.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category/20180611163438-71033.png	(from https://kodanmal.com/product/sardines)
11:10:36	5277/5277	---M--	200	added ('OK')	image/png	etag:%22149d-5b668554ffa2b%22	https://kodanmal.com/uploads/category_brand/20180611160035-35457.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_brand/20180611160035-35457.png	(from https://kodanmal.com/product/sardines)
11:10:36	4324/4324	---M--	200	added ('OK')	image/png	etag:%2210e4-5b668576e2ea3%22	https://kodanmal.com/uploads/category_brand1/20180621125717-40092.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/category_brand1/20180621125717-40092.png	(from https://kodanmal.com/product/sardines)
11:10:36	3826/3826	---M--	200	added ('OK')	image/png	etag:%22ef2-5b669f170cafb%22	https://kodanmal.com/uploads/product/150/20180611101756-66412.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180611101756-66412.png	(from https://kodanmal.com/product/sardines)
11:10:36	5783/5783	---M--	200	added ('OK')	image/png	etag:%221697-5b669edcdc89e%22	https://kodanmal.com/uploads/product/150/20180607135852-89072.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180607135852-89072.png	(from https://kodanmal.com/product/sardines)
11:10:37	8525/8525	---M--	200	added ('OK')	image/png	etag:%22214d-5b66a0128b800%22	https://kodanmal.com/uploads/product/150/20180821111954-57443.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180821111954-57443.png	(from https://kodanmal.com/product/sardines)
11:10:37	6588/6588	---M--	200	added ('OK')	image/png	etag:%2219bc-5b66a0135662e%22	https://kodanmal.com/uploads/product/150/20180821112026-50254.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180821112026-50254.png	(from https://kodanmal.com/product/sardines)
11:10:37	7273/7273	---M--	200	added ('OK')	image/png	etag:%221c69-5b66a01cdc707%22	https://kodanmal.com/uploads/product/150/20180821161140-37221.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/product/150/20180821161140-37221.png	(from https://kodanmal.com/product/sardines)
11:10:37	10303/10303	---M--	200	added ('OK')	image/png	etag:%22283f-5b669a15de195%22	https://kodanmal.com/uploads/media/300/20180611101335-22077.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180611101335-22077.png	(from https://kodanmal.com/product/sardines)
11:10:38	2048470/2048470	---M--	200	added ('OK')	image/png	etag:%221f41d6-5b667a72442c2%22	https://kodanmal.com/uploads/BGproduct/20180516154145-23998.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180516154145-23998.png	(from https://kodanmal.com/product/sardines)
11:10:38	13046/13046	---M--	200	added ('OK')	image/png	etag:%2232f6-5b6698dcc41d8%22	https://kodanmal.com/uploads/media/300/20180516160414-54153.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180516160414-54153.png	(from https://kodanmal.com/product/sardines)
11:10:38	26245/26245	---M--	200	added ('OK')	image/png	etag:%226685-5b669b88617e8%22	https://kodanmal.com/uploads/media/300/20180821113009-99689.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/media/300/20180821113009-99689.png	(from https://kodanmal.com/product/sardines)
11:10:40	4366512/4366512	---M--	200	added ('OK')	image/png	etag:%2242a0b0-5971feb1ed500%22	https://kodanmal.com/uploads/BGproduct/20180516160539-52178.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180516160539-52178.png	(from https://kodanmal.com/product/sardines)
11:10:42	4366512/4366512	---M--	200	added ('OK')	image/png	etag:%2242a0b0-5971fec12f900%22	https://kodanmal.com/uploads/BGproduct/20180516155218-30356.png	D:/My%20Web%20Sites/My%20website/kodanmal.com/uploads/BGproduct/20180516155218-30356.png	(from https://kodanmal.com/product/sardines)
